Time [s],Channel 0,Channel 1
2.975733500,0,1
2.975734000,1,1
2.975734500,0,1
2.975735000,1,1
2.975735500,0,0
2.975736000,1,0
2.975736500,0,0
2.975737000,1,0
2.975737500,0,1
2.975738000,1,1
2.975738500,0,1
2.975739000,1,1
2.975739500,0,1
2.975740000,1,1
2.975740500,0,0
2.975741000,1,0
2.975741500,0,0
2.975741750,1,0
2.975742250,0,0
2.975742750,1,0
2.975743250,0,0
2.975743500,0,1
2.975743750,1,1
2.975744250,0,1
2.975744750,1,1
2.975745250,0,0
2.975745750,1,0
2.975746250,0,0
2.975746750,1,0
2.975747250,0,1
2.975747750,1,1
2.975748250,0,0
2.975748750,1,0
2.975749250,0,1
2.975749750,1,1
2.975750250,0,1
2.975750750,1,1
2.975751250,0,0
2.975751750,1,0
2.975752000,0,0
2.975752500,1,0
2.975753000,0,0
2.975753250,0,1
2.975753500,1,1
2.975754000,0,1
2.975754500,1,1
2.975755000,0,0
2.975755500,1,0
2.975756000,0,1
2.975756500,1,1
2.975757000,0,0
2.975757500,1,0
2.975758000,0,1
2.975758500,1,1
2.975759000,0,0
2.975759500,1,0
2.975760000,0,0
2.975760500,1,0
2.975761000,0,1
2.975761500,1,1
2.975762000,0,1
2.975762250,1,1
2.975762750,0,0
2.975763250,1,0
2.975763750,0,0
2.975764250,1,0
2.975764750,0,1
2.975765250,1,1
2.975765750,0,0
2.975766250,1,0
2.975766750,0,1
2.975767250,1,1
2.975767750,0,1
2.975768250,1,1
2.975768750,0,0
2.975769250,1,0
2.975769750,0,0
2.975770250,1,0
2.975770750,0,1
2.975771250,1,1
2.975771750,0,0
2.975772250,1,0
2.975772500,0,0
2.975772750,0,1
2.975773000,1,1
2.975773500,0,0
2.975773750,0,1
2.975774000,1,1
2.975774500,0,0
2.975775000,1,0
2.975775500,0,0
2.975776000,1,0
2.975776500,0,0
2.975777000,1,0
2.975777500,0,1
2.975778000,1,1
2.975778250,1,0
2.975778500,0,1
2.975779000,1,1
2.975779500,0,1
2.975780000,1,1
2.975780500,0,0
2.975781000,1,0
2.975781500,0,1
2.975782000,1,1
2.975782500,0,0
2.975782750,1,0
2.975783250,0,0
2.975783750,1,0
2.975784250,0,1
2.975784750,1,1
2.975785250,0,1
2.975785750,1,1
2.975786250,0,0
2.975786750,1,0
2.975787250,0,0
2.975787750,1,0
2.975788250,0,0
2.975788750,1,0
2.975789250,0,1
2.975789750,1,1
2.975790250,0,1
2.975790750,1,1
2.975791250,0,1
2.975791750,1,1
2.975792250,0,0
2.975792750,1,0
2.975793000,0,0
2.975793500,1,0
2.975794000,0,0
2.975794500,1,0
2.975795000,0,1
2.975795500,1,1
2.975796000,0,1
2.975796500,1,1
2.975797000,0,1
2.975797500,1,1
2.975798000,0,0
2.975798500,1,0
2.975799000,0,0
2.975799500,1,0
2.975800000,0,0
2.975800500,1,0
2.975801000,0,1
2.975801500,1,1
2.975802000,0,1
2.975802500,1,1
2.975803000,0,0
2.975803250,1,0
2.975803750,0,0
2.975804000,0,1
2.975804250,1,1
2.975804750,0,1
2.975805250,1,1
2.975805750,0,0
2.975806250,1,0
2.975806750,0,0
2.975807250,1,0
2.975807750,0,0
2.975808250,1,0
2.975808750,0,1
2.975809250,1,1
2.975809750,0,1
2.975810250,1,1
2.975810750,0,0
2.975811250,1,0
2.975811750,0,1
2.975812250,1,1
2.975812750,0,0
2.975813250,1,0
2.975813500,0,0
2.975814000,1,0
2.975814500,0,0
2.975814750,0,1
2.975815000,1,1
2.975815500,0,1
2.975816000,1,1
2.975816500,0,1
2.975817000,1,1
2.975817500,0,0
2.975818000,1,0
2.975818500,0,0
2.975819000,1,0
2.975819500,0,1
2.975820000,1,1
2.975820500,0,0
2.975821000,1,0
2.975821500,0,0
2.975822000,1,0
2.975822500,0,1
2.975823000,1,1
2.975823250,1,0
2.975823500,0,1
2.975823750,1,1
2.975824250,0,0
2.975824750,1,0
2.975825250,0,0
2.975825750,1,0
2.975826250,0,1
2.975826750,1,1
2.975827250,0,1
2.975827750,1,1
2.975828250,0,0
2.975828750,1,0
2.975829250,0,1
2.975829750,1,1
2.975830250,0,0
2.975830750,1,0
2.975831250,0,0
2.975831750,1,0
2.975832250,0,1
2.975832750,1,1
2.975833250,0,1
2.975833500,1,1
2.975834000,0,0
2.975834500,1,0
2.975835000,0,0
2.975835250,0,1
2.975835500,1,1
2.975836000,0,0
2.975836500,1,0
2.975837000,0,0
2.975837500,1,0
2.975838000,0,1
2.975838500,1,1
2.975839000,0,1
2.975839500,1,1
2.975840000,0,0
2.975840500,1,0
2.975841000,0,0
2.975841500,1,0
2.975842000,0,1
2.975842500,1,1
2.975843000,0,1
2.975843500,1,1
2.975844000,0,0
2.975844250,1,0
2.975844750,0,0
2.975845250,1,0
2.975845750,0,1
2.975846250,1,1
2.975846750,0,1
2.975847250,1,1
2.975847750,0,0
2.975848250,1,0
2.975848750,0,0
2.975849250,1,0
2.975849750,0,0
2.975850250,1,0
2.975850750,0,1
2.975851250,1,1
2.975851500,1,0
2.975851750,0,1
2.975852250,1,1
2.975852750,0,1
2.975853250,1,1
2.975853750,0,0
2.975854000,1,0
2.975854500,0,0
2.975854750,0,1
2.975855000,1,1
2.975855500,0,0
2.975856000,1,0
2.975856500,0,0
2.975857000,1,0
2.975857500,0,1
2.975858000,1,1
2.975858500,0,1
2.975859000,1,1
2.975859500,0,0
2.975860000,1,0
2.975860500,0,0
2.975861000,1,0
2.975861500,0,1
2.975862000,1,1
2.975862500,0,1
2.975863000,1,1
2.975863500,0,0
2.975864000,1,0
2.975864250,0,0
2.975864750,1,0
2.975865250,0,0
2.975865500,0,1
2.975865750,1,1
2.975866250,0,0
2.975866750,1,0
2.975867250,0,1
2.975867750,1,1
2.975868250,0,0
2.975868750,1,0
2.975869250,0,0
2.975869750,1,0
2.975870250,0,1
2.975870750,1,1
2.975871250,0,1
2.975871750,1,1
2.975872250,0,1
2.975872750,1,1
2.975873250,0,0
2.975873750,1,0
2.975874250,0,0
2.975874500,1,0
2.975875000,0,0
2.975875250,0,1
2.975875500,1,1
2.975876000,0,0
2.975876250,0,1
2.975876500,1,1
2.975877000,0,0
2.975877500,1,0
2.975878000,0,0
2.975878500,1,0
2.975879000,0,0
2.975879500,1,0
2.975880000,0,1
2.975880500,1,1
2.975881000,0,1
2.975881500,1,1
2.975882000,0,0
2.975882500,1,0
2.975883000,0,1
2.975883500,1,1
2.975884000,0,1
2.975884500,1,1
2.975884750,0,0
2.975885250,1,0
2.975885750,0,0
2.975886250,1,0
2.975886750,0,0
2.975887250,1,0
2.975887750,0,1
2.975888250,1,1
2.975888750,0,1
2.975889250,1,1
2.975889750,0,0
2.975890250,1,0
2.975890750,0,1
2.975891250,1,1
2.975891750,0,0
2.975892250,1,0
2.975892750,0,0
2.975893250,1,0
2.975893750,0,1
2.975894250,1,1
2.975894750,0,1
2.975895000,1,1
2.975895500,0,0
2.975895750,0,1
2.975896000,1,1
2.975896500,0,0
2.975897000,1,0
2.975897500,0,0
2.975898000,1,0
2.975898500,0,1
2.975899000,1,1
2.975899500,0,0
2.975900000,1,0
2.975900500,0,0
2.975901000,1,0
2.975901500,0,1
2.975902000,1,1
2.975902500,0,1
2.975903000,1,1
2.975903500,0,1
2.975903750,0,1
